Vertex: node:53213, PageRank: 7.573152717631948E-4
Vertex: node:107882, PageRank: 6.698344829061943E-5
Vertex: node:56938, PageRank: 6.697406533162015E-5
Vertex: node:65164, PageRank: 6.696365959158838E-5
Vertex: node:79408, PageRank: 6.695557896341687E-5
Vertex: node:107306, PageRank: 6.69479011510308E-5
Vertex: node:62348, PageRank: 6.693460031192244E-5
Vertex: node:132217, PageRank: 6.69273777257022E-5
Vertex: node:98951, PageRank: 6.691293853739163E-5
Vertex: node:19696, PageRank: 6.691293853739162E-5
Vertex: node:46691, PageRank: 6.691293853739162E-5
Vertex: node:10429, PageRank: 6.69129385373916E-5
Vertex: node:2115, PageRank: 6.69129385373916E-5
Vertex: node:81214, PageRank: 6.690132864688938E-5
Vertex: node:88361, PageRank: 6.689940284065765E-5
Vertex: node:102166, PageRank: 6.688986742323223E-5
Vertex: node:76104, PageRank: 6.688870753352004E-5
Vertex: node:5578, PageRank: 6.688853807827287E-5
Vertex: node:25780, PageRank: 6.688096330714626E-5
Vertex: node:31449, PageRank: 6.688096330714626E-5
Vertex: node:61438, PageRank: 6.688096330714625E-5
Vertex: node:52217, PageRank: 6.684572813405353E-5
Vertex: node:103961, PageRank: 6.684312471648215E-5
Vertex: node:48454, PageRank: 6.68339111029602E-5
Vertex: node:127996, PageRank: 6.683292717786629E-5
Vertex: node:27478, PageRank: 6.682410953270271E-5
Vertex: node:86560, PageRank: 6.681144355080995E-5
Vertex: node:114817, PageRank: 6.681144355080994E-5
Vertex: node:26915, PageRank: 6.681084891913714E-5
Vertex: node:114140, PageRank: 6.678613919216091E-5
Vertex: node:68806, PageRank: 6.678535396504329E-5
Vertex: node:51756, PageRank: 6.677707390123565E-5
Vertex: node:10785, PageRank: 6.677201897858748E-5
Vertex: node:69394, PageRank: 6.676376516459572E-5
Vertex: node:16211, PageRank: 6.67629338637108E-5
Vertex: node:117830, PageRank: 6.673793875497398E-5
Vertex: node:67788, PageRank: 6.671795761014653E-5
Vertex: node:99898, PageRank: 6.670399453217143E-5
Vertex: node:91593, PageRank: 6.66760858987959E-5
Vertex: node:6078, PageRank: 6.6673244103411E-5
Vertex: node:871, PageRank: 6.6673244103411E-5
Vertex: node:129156, PageRank: 6.667028062985663E-5
Vertex: node:107622, PageRank: 6.666234096357932E-5
Vertex: node:13404, PageRank: 6.665711463426304E-5
Vertex: node:99908, PageRank: 6.665648226065293E-5
Vertex: node:11095, PageRank: 6.664653038032366E-5
Vertex: node:15846, PageRank: 6.663178975059792E-5
Vertex: node:90881, PageRank: 6.661071329974105E-5
Vertex: node:9670, PageRank: 6.661071329974105E-5
Vertex: node:19363, PageRank: 6.659586420350818E-5
Vertex: node:132845, PageRank: 6.652387532301532E-5
Vertex: node:4318, PageRank: 6.652387532301532E-5
Vertex: node:60723, PageRank: 6.652038418830887E-5
Vertex: node:84910, PageRank: 6.65174071021522E-5
Vertex: node:23384, PageRank: 6.651479466313123E-5
Vertex: node:57793, PageRank: 6.651090618101298E-5
Vertex: node:131967, PageRank: 6.651029245759525E-5
Vertex: node:94878, PageRank: 6.65085823711307E-5
Vertex: node:43098, PageRank: 6.650751608202334E-5
Vertex: node:121140, PageRank: 6.649711782038619E-5
Vertex: node:5253, PageRank: 6.64966535807272E-5
Vertex: node:85986, PageRank: 6.646712093906265E-5
Vertex: node:118558, PageRank: 6.644864104351894E-5
Vertex: node:102282, PageRank: 6.644440979386428E-5
Vertex: node:71766, PageRank: 6.644258349384056E-5
Vertex: node:32738, PageRank: 6.64410825775736E-5
Vertex: node:75633, PageRank: 6.641236796991784E-5
Vertex: node:21306, PageRank: 6.640959432409664E-5
Vertex: node:40990, PageRank: 6.639380085503809E-5
Vertex: node:76014, PageRank: 6.638290472009761E-5
Vertex: node:81937, PageRank: 6.637321953763611E-5
Vertex: node:122105, PageRank: 6.637131399894187E-5
Vertex: node:37315, PageRank: 6.637072084641267E-5
Vertex: node:99877, PageRank: 6.635312909053924E-5
Vertex: node:68842, PageRank: 6.635231471048267E-5
Vertex: node:14762, PageRank: 6.63485695728478E-5
Vertex: node:64784, PageRank: 6.632098362915011E-5
Vertex: node:13622, PageRank: 6.631776623858594E-5
Vertex: node:110392, PageRank: 6.631720509561745E-5
Vertex: node:120437, PageRank: 6.628710734801733E-5
Vertex: node:58950, PageRank: 6.627734321138417E-5
Vertex: node:94780, PageRank: 6.627616431429416E-5
Vertex: node:74590, PageRank: 6.626021287333108E-5
Vertex: node:108608, PageRank: 6.622347325189261E-5
Vertex: node:83244, PageRank: 6.622185443477298E-5
Vertex: node:109036, PageRank: 6.61919252932959E-5
Vertex: node:109562, PageRank: 6.61919252932959E-5
Vertex: node:115491, PageRank: 6.61919252932959E-5
Vertex: node:125853, PageRank: 6.61919252932959E-5
Vertex: node:130561, PageRank: 6.61919252932959E-5
Vertex: node:29153, PageRank: 6.61919252932959E-5
Vertex: node:31813, PageRank: 6.61919252932959E-5
Vertex: node:32607, PageRank: 6.61919252932959E-5
Vertex: node:33362, PageRank: 6.61919252932959E-5
Vertex: node:36002, PageRank: 6.61919252932959E-5
Vertex: node:36013, PageRank: 6.61919252932959E-5
Vertex: node:46684, PageRank: 6.61919252932959E-5
Vertex: node:51137, PageRank: 6.61919252932959E-5
Vertex: node:52781, PageRank: 6.61919252932959E-5
Vertex: node:59092, PageRank: 6.61919252932959E-5
Vertex: node:67742, PageRank: 6.61919252932959E-5
Vertex: node:77240, PageRank: 6.61919252932959E-5
Vertex: node:80037, PageRank: 6.61919252932959E-5
Vertex: node:81851, PageRank: 6.61919252932959E-5
Vertex: node:85051, PageRank: 6.61919252932959E-5
Vertex: node:12606, PageRank: 6.615616760148001E-5
Vertex: node:6930, PageRank: 6.615104628240899E-5
Vertex: node:20653, PageRank: 6.614534927559782E-5
Vertex: node:56205, PageRank: 6.614204554493561E-5
Vertex: node:107597, PageRank: 6.613339572916261E-5
Vertex: node:93172, PageRank: 6.608806328133798E-5
Vertex: node:81647, PageRank: 6.608018094750102E-5
Vertex: node:1444, PageRank: 6.606820816047005E-5
Vertex: node:680, PageRank: 6.605531741080022E-5
Vertex: node:67637, PageRank: 6.604995445152281E-5
Vertex: node:9674, PageRank: 6.604029080487192E-5
Vertex: node:41366, PageRank: 6.599540669939873E-5
Vertex: node:16115, PageRank: 6.598749164255717E-5
Vertex: node:96525, PageRank: 6.597183390907711E-5
Vertex: node:99959, PageRank: 6.596869562147075E-5
Vertex: node:5476, PageRank: 6.596365819401785E-5
Vertex: node:19166, PageRank: 6.596101270796382E-5
Vertex: node:88379, PageRank: 6.59610127079638E-5
Vertex: node:98529, PageRank: 6.59610127079638E-5
Vertex: node:94495, PageRank: 6.595606394605366E-5
Vertex: node:65838, PageRank: 6.592698512817931E-5
Vertex: node:51728, PageRank: 6.589314703364332E-5
Vertex: node:40607, PageRank: 6.588059846468966E-5
Vertex: node:89753, PageRank: 6.588059846468966E-5
Vertex: node:94954, PageRank: 6.588059846468966E-5
Vertex: node:357, PageRank: 6.586814798236567E-5
Vertex: node:18425, PageRank: 6.585586523504726E-5
Vertex: node:29974, PageRank: 6.583743315091459E-5
Vertex: node:97469, PageRank: 6.583657420699716E-5
Vertex: node:27742, PageRank: 6.582924346598396E-5
Vertex: node:31796, PageRank: 6.581875319201319E-5
Vertex: node:112085, PageRank: 6.580511159424427E-5
Vertex: node:132691, PageRank: 6.57905245253727E-5
Vertex: node:23846, PageRank: 6.575932730577736E-5
Vertex: node:81564, PageRank: 6.573897934740494E-5
Vertex: node:18091, PageRank: 6.570629365973586E-5
Vertex: node:35811, PageRank: 6.565015630043463E-5
Vertex: node:128980, PageRank: 6.563347352034885E-5
Vertex: node:125425, PageRank: 6.562939461635338E-5
Vertex: node:44099, PageRank: 6.561225720603687E-5
Vertex: node:25773, PageRank: 6.561042304207957E-5
Vertex: node:96157, PageRank: 6.560828026451612E-5
Vertex: node:60271, PageRank: 6.560589002443113E-5
Vertex: node:112612, PageRank: 6.560410347108668E-5
Vertex: node:32063, PageRank: 6.556772788803315E-5
Vertex: node:101973, PageRank: 6.55582377635563E-5
Vertex: node:117394, PageRank: 6.55581092121257E-5
Vertex: node:113446, PageRank: 6.553154524273233E-5
Vertex: node:122066, PageRank: 6.551988458871778E-5
Vertex: node:3073, PageRank: 6.551403994915154E-5
Vertex: node:72074, PageRank: 6.545925716991874E-5
Vertex: node:824, PageRank: 6.545609091175464E-5
Vertex: node:25483, PageRank: 6.544927810782665E-5
Vertex: node:103171, PageRank: 6.544075823717411E-5
Vertex: node:23889, PageRank: 6.540416368726758E-5
Vertex: node:86528, PageRank: 6.540047975737057E-5
Vertex: node:87344, PageRank: 6.540047975737057E-5
Vertex: node:33095, PageRank: 6.537602322303612E-5
Vertex: node:108766, PageRank: 6.537277919153829E-5
Vertex: node:11572, PageRank: 6.537277919153829E-5
Vertex: node:52480, PageRank: 6.535670917859575E-5
Vertex: node:16489, PageRank: 6.530972455867632E-5
Vertex: node:86986, PageRank: 6.529199681516426E-5
Vertex: node:80358, PageRank: 6.527416637533523E-5
Vertex: node:101218, PageRank: 6.526550592271122E-5
Vertex: node:41321, PageRank: 6.526339796267783E-5
Vertex: node:22316, PageRank: 6.524505716402092E-5
Vertex: node:105827, PageRank: 6.524297738761767E-5
Vertex: node:98532, PageRank: 6.523861068152395E-5
Vertex: node:100970, PageRank: 6.520195149274522E-5
Vertex: node:83507, PageRank: 6.518701946040998E-5
Vertex: node:42853, PageRank: 6.518095969007979E-5
Vertex: node:11186, PageRank: 6.51666486850734E-5
Vertex: node:53219, PageRank: 6.51440954385553E-5
Vertex: node:109997, PageRank: 6.51218360652411E-5
Vertex: node:92001, PageRank: 6.51127073591438E-5
Vertex: node:79129, PageRank: 6.507731074842627E-5
Vertex: node:82746, PageRank: 6.506583919915468E-5
Vertex: node:112982, PageRank: 6.506554203553106E-5
Vertex: node:28821, PageRank: 6.503189472085304E-5
Vertex: node:34494, PageRank: 6.497608313126085E-5
Vertex: node:87174, PageRank: 6.496935810107887E-5
Vertex: node:95680, PageRank: 6.49512087434548E-5
Vertex: node:47029, PageRank: 6.493658820359934E-5
Vertex: node:83434, PageRank: 6.493653564380469E-5
Vertex: node:31458, PageRank: 6.489121224719473E-5
Vertex: node:104277, PageRank: 6.488427370199568E-5
Vertex: node:42610, PageRank: 6.4873584336286E-5
Vertex: node:122908, PageRank: 6.487108897430378E-5
Vertex: node:45207, PageRank: 6.485383709903629E-5
Vertex: node:25177, PageRank: 6.484689000934347E-5
Vertex: node:116885, PageRank: 6.484116949907478E-5
Vertex: node:45294, PageRank: 6.481289709122051E-5
Vertex: node:3566, PageRank: 6.480573586392832E-5
Vertex: node:76075, PageRank: 6.480200736397882E-5
Vertex: node:12658, PageRank: 6.480110769489881E-5
Vertex: node:38697, PageRank: 6.480110769489881E-5
Vertex: node:88881, PageRank: 6.47981651347369E-5
Vertex: node:12048, PageRank: 6.479448263330794E-5
Vertex: node:84204, PageRank: 6.478942529380644E-5
Vertex: node:102305, PageRank: 6.477490129720782E-5
Vertex: node:48969, PageRank: 6.477173027786689E-5
Vertex: node:12737, PageRank: 6.476804154198577E-5
Vertex: node:65814, PageRank: 6.475917968794875E-5
Vertex: node:67498, PageRank: 6.474713295726236E-5
Vertex: node:126251, PageRank: 6.474012723843014E-5
Vertex: node:16690, PageRank: 6.472881864556592E-5
Vertex: node:26840, PageRank: 6.472137077669977E-5
Vertex: node:24079, PageRank: 6.471993441178787E-5
Vertex: node:88135, PageRank: 6.471993441178787E-5
Vertex: node:80642, PageRank: 6.468187629230245E-5
Vertex: node:62446, PageRank: 6.468164273781207E-5
Vertex: node:26477, PageRank: 6.467470135257912E-5
Vertex: node:69718, PageRank: 6.464146747544765E-5
Vertex: node:62695, PageRank: 6.463218510007619E-5
Vertex: node:31088, PageRank: 6.461755686246E-5
Vertex: node:68327, PageRank: 6.460131485507197E-5
Vertex: node:30614, PageRank: 6.460024023907487E-5
Vertex: node:86990, PageRank: 6.454785602479409E-5
Vertex: node:109695, PageRank: 6.454464380986107E-5
Vertex: node:86268, PageRank: 6.454464380986107E-5
Vertex: node:15607, PageRank: 6.454075759052229E-5
Vertex: node:52693, PageRank: 6.45367006438703E-5
Vertex: node:32473, PageRank: 6.453088963137575E-5
Vertex: node:108329, PageRank: 6.452542815386738E-5
Vertex: node:51318, PageRank: 6.450373385310715E-5
Vertex: node:66525, PageRank: 6.45026713963245E-5
Vertex: node:125939, PageRank: 6.448616367493159E-5
Vertex: node:50670, PageRank: 6.446730855960303E-5
Vertex: node:47679, PageRank: 6.444375416416862E-5
Vertex: node:108820, PageRank: 6.44311874172877E-5
Vertex: node:132390, PageRank: 6.442441849125451E-5
Vertex: node:30407, PageRank: 6.44048038523517E-5
Vertex: node:87083, PageRank: 6.4402874372343E-5
Vertex: node:33641, PageRank: 6.440176307818893E-5
Vertex: node:133211, PageRank: 6.437528737868304E-5
Vertex: node:119270, PageRank: 6.437407448089573E-5
Vertex: node:44900, PageRank: 6.437260284128817E-5
Vertex: node:118573, PageRank: 6.435591057591377E-5
Vertex: node:108445, PageRank: 6.435564084292857E-5
Vertex: node:124358, PageRank: 6.433271390730805E-5
Vertex: node:128363, PageRank: 6.432413313481E-5
Vertex: node:132981, PageRank: 6.432097499707976E-5
Vertex: node:517, PageRank: 6.431754783878583E-5
Vertex: node:10016, PageRank: 6.43121033466277E-5
Vertex: node:9547, PageRank: 6.428870031051256E-5
Vertex: node:119360, PageRank: 6.427434485074724E-5
Vertex: node:123134, PageRank: 6.427434485074724E-5
Vertex: node:124145, PageRank: 6.427434485074724E-5
Vertex: node:124248, PageRank: 6.427434485074724E-5
Vertex: node:124309, PageRank: 6.427434485074724E-5
Vertex: node:101025, PageRank: 6.427434485074723E-5
Vertex: node:10348, PageRank: 6.427434485074723E-5
Vertex: node:103770, PageRank: 6.427434485074723E-5
Vertex: node:104467, PageRank: 6.427434485074723E-5
Vertex: node:11707, PageRank: 6.427434485074723E-5
Vertex: node:1664, PageRank: 6.427434485074723E-5
Vertex: node:23913, PageRank: 6.427434485074723E-5
Vertex: node:33364, PageRank: 6.427434485074723E-5
Vertex: node:37248, PageRank: 6.427434485074723E-5
Vertex: node:4507, PageRank: 6.427434485074723E-5
Vertex: node:47056, PageRank: 6.427434485074723E-5
Vertex: node:54591, PageRank: 6.427434485074723E-5
Vertex: node:69704, PageRank: 6.427434485074723E-5
Vertex: node:75042, PageRank: 6.427434485074723E-5
Vertex: node:76467, PageRank: 6.427434485074723E-5
Vertex: node:77416, PageRank: 6.427434485074723E-5
Vertex: node:79339, PageRank: 6.427434485074723E-5
Vertex: node:96241, PageRank: 6.427434485074723E-5
Vertex: node:16219, PageRank: 6.426184369015645E-5
Vertex: node:117297, PageRank: 6.425751446391696E-5
Vertex: node:127089, PageRank: 6.42384132528053E-5
Vertex: node:12224, PageRank: 6.423705571873384E-5
Vertex: node:26819, PageRank: 6.420675355487803E-5
Vertex: node:4870, PageRank: 6.419652853821847E-5
Vertex: node:84176, PageRank: 6.419128722407299E-5
Vertex: node:3479, PageRank: 6.418614493909321E-5
Vertex: node:25346, PageRank: 6.418278585892704E-5
Vertex: node:108181, PageRank: 6.417750177245675E-5
Vertex: node:109337, PageRank: 6.417750177245675E-5
Vertex: node:112163, PageRank: 6.417750177245675E-5
Vertex: node:117, PageRank: 6.417750177245675E-5
Vertex: node:3607, PageRank: 6.417750177245675E-5
Vertex: node:38308, PageRank: 6.417750177245675E-5
Vertex: node:75975, PageRank: 6.417750177245675E-5
Vertex: node:39536, PageRank: 6.413690059740069E-5
Vertex: node:110773, PageRank: 6.413525116898396E-5
Vertex: node:124305, PageRank: 6.413401826591426E-5
Vertex: node:62586, PageRank: 6.412135743917985E-5
Vertex: node:111665, PageRank: 6.411833285674272E-5
Vertex: node:126847, PageRank: 6.411831274749394E-5
Vertex: node:116685, PageRank: 6.411812892606954E-5
Vertex: node:30700, PageRank: 6.411812892606954E-5
Vertex: node:1134, PageRank: 6.411793118809711E-5
Vertex: node:16363, PageRank: 6.411771309506219E-5
Vertex: node:122536, PageRank: 6.409432694003977E-5
Vertex: node:132933, PageRank: 6.407243744302895E-5
Vertex: node:127743, PageRank: 6.406812352180762E-5
Vertex: node:70823, PageRank: 6.406303789568868E-5
Vertex: node:92028, PageRank: 6.406190982348662E-5
Vertex: node:57809, PageRank: 6.406128091494195E-5
Vertex: node:39327, PageRank: 6.406059665962329E-5
Vertex: node:103861, PageRank: 6.40600259201907E-5
Vertex: node:65517, PageRank: 6.405727197277206E-5
Vertex: node:53940, PageRank: 6.405410819024014E-5
Vertex: node:50470, PageRank: 6.4053100978354E-5
Vertex: node:87046, PageRank: 6.4050817864417E-5
Vertex: node:49661, PageRank: 6.404570094803624E-5
Vertex: node:59166, PageRank: 6.403220503728064E-5
Vertex: node:65369, PageRank: 6.399635399504813E-5
Vertex: node:129011, PageRank: 6.398507673664231E-5
Vertex: node:106301, PageRank: 6.394405287709169E-5
Vertex: node:82205, PageRank: 6.394405287709169E-5
Vertex: node:13598, PageRank: 6.393420987790057E-5
Vertex: node:114430, PageRank: 6.392893402344523E-5
Vertex: node:114719, PageRank: 6.392893402344523E-5
Vertex: node:5444, PageRank: 6.392893402344523E-5
Vertex: node:56944, PageRank: 6.39263436262417E-5
Vertex: node:64789, PageRank: 6.392007539152245E-5
Vertex: node:49011, PageRank: 6.392002547565773E-5
Vertex: node:116478, PageRank: 6.391050609592675E-5
Vertex: node:94797, PageRank: 6.389271167558059E-5
Vertex: node:99219, PageRank: 6.389174157448982E-5
Vertex: node:1341, PageRank: 6.388602340681057E-5
Vertex: node:62040, PageRank: 6.388407951393282E-5
Vertex: node:132888, PageRank: 6.387895594742197E-5
Vertex: node:19339, PageRank: 6.387140540736161E-5
Vertex: node:5063, PageRank: 6.38502790680946E-5
Vertex: node:87034, PageRank: 6.384720695487071E-5
Vertex: node:117012, PageRank: 6.382823440005957E-5
Vertex: node:122729, PageRank: 6.382377469446597E-5
Vertex: node:61358, PageRank: 6.382035525962267E-5
Vertex: node:77322, PageRank: 6.381177967119595E-5
Vertex: node:57459, PageRank: 6.381016030427818E-5
Vertex: node:14347, PageRank: 6.379729852014387E-5
Vertex: node:121943, PageRank: 6.378502278757073E-5
Vertex: node:119539, PageRank: 6.377222837851748E-5
Vertex: node:77048, PageRank: 6.376024765959143E-5
Vertex: node:91186, PageRank: 6.376024765959143E-5
Vertex: node:49674, PageRank: 6.375232459421402E-5
Vertex: node:107633, PageRank: 6.374301513626044E-5
Vertex: node:69200, PageRank: 6.37248855885521E-5
Vertex: node:11117, PageRank: 6.371889522177452E-5
Vertex: node:18252, PageRank: 6.371853840716308E-5
Vertex: node:119745, PageRank: 6.37082227832981E-5
Vertex: node:96570, PageRank: 6.370089392709203E-5
Vertex: node:24376, PageRank: 6.369467171989226E-5
Vertex: node:98471, PageRank: 6.369227852697972E-5
Vertex: node:59459, PageRank: 6.367323142441315E-5
Vertex: node:58099, PageRank: 6.366530883102328E-5
Vertex: node:82249, PageRank: 6.365320179939395E-5
Vertex: node:16102, PageRank: 6.363410582757719E-5
Vertex: node:32129, PageRank: 6.361249289457932E-5
Vertex: node:12927, PageRank: 6.360794907659424E-5
Vertex: node:293, PageRank: 6.360794907659424E-5
Vertex: node:50920, PageRank: 6.360794907659424E-5
Vertex: node:52495, PageRank: 6.360794907659424E-5
Vertex: node:59719, PageRank: 6.360794907659424E-5
Vertex: node:61119, PageRank: 6.360794907659424E-5
Vertex: node:73345, PageRank: 6.360794907659424E-5
Vertex: node:7928, PageRank: 6.360794907659424E-5
Vertex: node:9999, PageRank: 6.360794907659424E-5
